ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_HOUSING_TYPE,FLAG_MOBIL,OCCUPATION_TYPE,NO_RISK_MONTHS,LOW_RISK_MONTHS,MEDIUM_RISK_MONTHS,HIGH_RISK_MONTHS,CRITICAL_RISK_MONTHS,AGE_YEARS,YEARS_EMPLOYED,CREDIT_APPROVAL
5054468,1,1,135000.0,Working,With parents,1,High skill tech staff,2,9,0,0,0,28,8,1
5054469,1,1,135000.0,Working,With parents,1,High skill tech staff,13,3,0,0,0,28,8,1
5054471,1,1,135000.0,Working,With parents,1,High skill tech staff,30,3,0,0,0,28,8,1
5054472,1,1,225000.0,Working,House,1,Private service staff,2,2,0,0,0,34,2,1
5054473,1,1,225000.0,Working,House,1,Private service staff,4,0,0,0,0,34,2,1
5054474,1,1,225000.0,Working,House,1,Private service staff,22,5,0,0,0,34,2,1
5054475,1,1,225000.0,Working,House,1,Private service staff,19,8,0,0,0,34,2,1
5054476,1,1,225000.0,Working,House,1,Private service staff,2,2,0,0,0,34,2,1
5054477,1,1,225000.0,Working,House,1,Private service staff,2,2,0,0,0,34,2,1
5054478,1,1,225000.0,Working,House,1,Private service staff,2,2,0,0,0,34,2,1
5054479,1,1,225000.0,Working,House,1,Private service staff,1,9,0,0,0,34,2,1
5054480,1,1,225000.0,Working,House,1,Private service staff,1,2,0,0,0,34,2,1
5054481,0,1,103500.0,Working,House,1,Medicine staff,0,15,0,0,0,43,3,1
5054482,0,1,103500.0,Working,House,1,Medicine staff,9,11,0,0,0,43,3,1
5054483,0,1,103500.0,Working,House,1,Medicine staff,5,14,1,0,0,43,3,1
5054484,0,1,103500.0,Working,House,1,Medicine staff,43,11,0,0,0,43,3,1
5054485,0,1,103500.0,Working,House,1,Medicine staff,0,14,0,0,0,43,3,1
5054486,0,1,103500.0,Working,House,1,Medicine staff,32,11,0,0,0,43,3,1
5054487,0,1,103500.0,Working,House,1,Medicine staff,1,5,0,0,0,43,3,1
5054488,0,1,103500.0,Working,House,1,Medicine staff,0,6,0,0,0,43,3,1
5054489,0,1,103500.0,Working,House,1,Medicine staff,3,11,0,0,0,43,3,1
5054490,0,1,103500.0,Working,House,1,Medicine staff,20,11,0,0,0,43,3,1
5054491,0,1,103500.0,Working,House,1,Medicine staff,3,11,0,0,0,43,3,1
5054492,0,1,57150.0,Pensioner,House,1,,0,6,0,0,0,62,0,1
5054493,0,1,57150.0,Pensioner,House,1,,0,6,0,0,0,62,0,1
5054494,0,1,57150.0,Pensioner,House,1,,0,6,0,0,0,62,0,1
5054495,1,1,225000.0,Commercial associate,House,1,Waiters/barmen staff,30,0,0,0,0,33,3,1
5054496,1,1,225000.0,Commercial associate,House,1,Waiters/barmen staff,10,9,0,0,0,33,3,1
5054497,1,1,225000.0,Commercial associate,House,1,Waiters/barmen staff,2,2,0,0,0,33,3,1
5054498,1,1,225000.0,Commercial associate,House,1,Laborers,13,5,0,0,0,22,2,1
5054499,1,1,225000.0,Commercial associate,House,1,Laborers,16,5,0,0,0,22,2,1
5054500,1,1,225000.0,Commercial associate,House,1,Laborers,12,5,0,0,0,22,2,1
5054501,1,1,225000.0,Commercial associate,House,1,Laborers,9,5,0,0,0,22,2,1
5054502,0,1,135000.0,Working,House,1,Laborers,0,5,0,0,0,43,2,1
5054503,0,1,243000.0,Pensioner,House,1,,49,3,0,0,0,62,0,1
5054506,0,1,243000.0,Pensioner,House,1,,18,5,0,0,0,62,0,1
5054507,0,1,243000.0,Pensioner,House,1,,17,6,0,0,0,62,0,1
5054508,0,1,243000.0,Pensioner,House,1,,20,5,1,0,0,62,0,1
5054509,0,1,243000.0,Pensioner,House,1,,19,4,0,0,0,62,0,1
5054510,1,1,78750.0,Working,House,1,Sales staff,5,9,0,0,0,22,0,1
5054511,1,1,78750.0,Working,House,1,Sales staff,10,4,0,0,0,22,0,1
5054512,1,1,78750.0,Working,House,1,Sales staff,1,4,0,0,0,22,0,1
5054513,0,1,144000.0,Working,House,1,Cooking staff,0,5,0,0,0,33,5,1
5054514,0,1,144000.0,Working,House,1,Cooking staff,0,1,0,0,0,33,5,1
5054515,0,1,144000.0,Working,House,1,Cooking staff,0,1,0,0,0,33,5,1
5054516,1,1,135000.0,Working,House,1,,5,13,0,0,0,27,6,1
5054517,1,1,135000.0,Working,House,1,,12,0,0,0,0,27,6,1
5054518,1,1,135000.0,Working,House,1,,5,13,0,0,0,27,6,1
5054519,1,1,135000.0,Working,House,1,,12,6,0,0,0,27,6,1
5054520,1,1,135000.0,Working,House,1,,12,6,0,0,0,27,6,1
5054521,1,1,135000.0,Working,House,1,,4,8,0,0,0,27,6,1
5054522,1,1,135000.0,Working,House,1,,1,4,0,0,0,27,6,1
5054524,0,0,180000.0,Working,House,1,,48,9,0,0,1,45,22,1
5054526,0,1,90000.0,Commercial associate,House,1,Private service staff,0,10,0,0,0,37,3,1
5054527,0,1,90000.0,Commercial associate,House,1,Private service staff,2,3,0,0,0,37,3,1
5054531,0,1,189000.0,Working,House,1,Accountants,31,9,0,0,0,43,5,1
5054532,0,1,189000.0,Working,House,1,Accountants,2,10,0,0,0,43,5,1
5054533,0,1,189000.0,Working,House,1,Accountants,48,9,0,0,0,43,5,1
5054536,0,1,189000.0,Working,House,1,Accountants,51,9,0,0,0,43,5,1
5054537,0,1,189000.0,Working,House,1,Accountants,3,9,0,0,0,43,5,1
5054541,0,1,189000.0,Working,House,1,Accountants,31,9,0,0,0,43,5,1
5054542,0,1,189000.0,Working,House,1,Accountants,29,9,0,0,0,43,5,1
5054543,0,1,202500.0,Commercial associate,House,1,Drivers,0,6,0,0,0,44,2,1
5054544,0,1,202500.0,Commercial associate,House,1,Drivers,16,6,0,0,0,44,2,1
5054545,0,1,202500.0,Commercial associate,House,1,Drivers,10,6,0,0,0,44,2,1
5054546,0,1,202500.0,Commercial associate,House,1,Drivers,12,4,0,0,0,44,2,1
5054547,0,1,202500.0,Commercial associate,House,1,Drivers,0,6,0,0,0,44,2,1
5054548,0,1,202500.0,Working,House,1,Sales staff,11,6,0,0,0,41,4,1
5054550,1,1,180000.0,Pensioner,Municipal apartment,1,,35,8,0,0,0,65,0,1
5054553,0,1,112500.0,Pensioner,House,1,,29,10,0,0,0,64,0,1
5054554,0,1,112500.0,Pensioner,House,1,,8,11,0,0,0,64,0,1
5054555,0,1,112500.0,Pensioner,House,1,,9,10,0,0,0,64,0,1
5054558,1,1,180000.0,Working,House,1,Laborers,1,1,0,0,0,41,1,1
5054560,0,0,135000.0,Pensioner,Municipal apartment,1,,0,2,0,0,0,63,0,1
5054561,0,0,135000.0,Pensioner,Municipal apartment,1,,0,1,9,0,0,63,0,0
5054562,0,0,135000.0,Pensioner,Municipal apartment,1,,0,1,1,0,0,63,0,1
5054563,0,1,135000.0,Working,House,1,Drivers,0,2,0,0,0,50,3,1
5054564,0,1,135000.0,Working,House,1,Drivers,2,26,0,0,0,50,3,1
5054565,0,1,135000.0,Working,House,1,Drivers,0,4,0,0,0,50,3,1
5054566,1,1,135000.0,State servant,House,1,Sales staff,25,0,0,0,0,40,14,1
5054567,1,1,135000.0,State servant,House,1,Sales staff,33,1,0,0,0,40,14,1
5054568,1,1,135000.0,State servant,House,1,Sales staff,24,1,0,0,0,40,14,1
5054569,1,1,135000.0,State servant,House,1,Sales staff,33,1,0,0,0,40,14,1
5054570,1,1,135000.0,State servant,House,1,Sales staff,25,0,0,0,0,40,14,1
5054571,1,1,135000.0,State servant,House,1,Sales staff,33,1,0,0,0,40,14,1
5054572,1,1,135000.0,State servant,House,1,Sales staff,24,12,0,0,0,40,14,1
5054573,0,1,90000.0,Pensioner,House,1,,16,13,0,0,0,61,0,1
5054574,0,1,90000.0,Pensioner,House,1,,16,13,0,0,0,61,0,1
5054577,0,1,382500.0,Working,House,1,Private service staff,1,35,0,0,0,50,14,1
5054578,0,1,382500.0,Working,House,1,Private service staff,1,2,0,0,0,50,14,1
5054581,0,1,382500.0,Working,House,1,Private service staff,1,35,0,0,0,50,14,1
5054582,0,1,382500.0,Working,House,1,Private service staff,0,14,0,0,0,50,14,1
5054583,0,1,382500.0,Working,House,1,Private service staff,1,35,0,0,0,50,14,1
5054584,0,1,382500.0,Working,House,1,Private service staff,1,8,5,0,0,50,14,0
5054585,1,1,103500.0,Working,House,1,Laborers,23,4,2,0,0,42,1,1
5054586,1,1,103500.0,Working,House,1,Laborers,22,4,2,0,0,42,1,1
5054587,1,1,103500.0,Working,House,1,Laborers,28,0,0,0,0,42,1,1
5054588,1,1,103500.0,Working,House,1,Laborers,6,10,0,0,0,42,1,1
5054589,1,1,103500.0,Working,House,1,Laborers,27,0,0,0,0,42,1,1
5054590,0,1,157500.0,Pensioner,House,1,,0,10,0,0,0,59,0,1
5054591,0,1,157500.0,Pensioner,House,1,,1,6,0,0,0,59,0,1
5054592,0,1,157500.0,Pensioner,House,1,,0,10,0,0,0,59,0,1
5054593,0,1,157500.0,Pensioner,House,1,,1,6,0,0,0,59,0,1
5054594,0,1,157500.0,Pensioner,House,1,,0,10,0,0,0,59,0,1
5054595,0,1,157500.0,Pensioner,House,1,,0,9,0,0,0,59,0,1
5054596,0,1,157500.0,Pensioner,House,1,,6,12,0,0,0,59,0,1
5054598,1,1,135000.0,Commercial associate,House,1,Laborers,49,0,0,0,0,31,6,1
5054601,0,1,292500.0,Pensioner,House,1,,1,6,0,0,0,57,0,1
5054603,0,1,292500.0,Pensioner,House,1,,13,11,0,0,0,57,0,1
5054604,0,1,292500.0,Pensioner,House,1,,15,7,0,0,0,57,0,1
5054605,0,1,292500.0,Pensioner,House,1,,1,13,0,0,0,57,0,1
5054606,0,1,292500.0,Pensioner,House,1,,9,0,0,0,0,57,0,1
5054607,0,1,292500.0,Pensioner,House,1,,15,11,0,0,0,57,0,1
5054608,0,1,292500.0,Pensioner,House,1,,2,3,0,0,0,57,0,1
5054609,0,1,292500.0,Pensioner,House,1,,14,7,0,0,0,57,0,1
5054610,0,1,292500.0,Pensioner,House,1,,1,15,0,0,0,57,0,1
5054611,0,1,292500.0,Pensioner,House,1,,19,10,0,0,0,57,0,1
5054612,0,1,292500.0,Pensioner,House,1,,10,6,0,0,0,57,0,1
5054613,0,1,292500.0,Pensioner,House,1,,21,0,0,0,0,57,0,1
5054614,0,1,292500.0,Pensioner,House,1,,16,0,0,0,0,57,0,1
5054615,0,1,292500.0,Pensioner,House,1,,10,1,0,0,0,57,0,1
5054616,0,1,292500.0,Pensioner,House,1,,14,0,0,0,0,57,0,1
5054617,0,1,292500.0,Pensioner,House,1,,5,0,0,0,0,57,0,1
5054618,1,0,180000.0,Working,Municipal apartment,1,Sales staff,3,6,0,0,0,48,19,1
5054619,1,0,180000.0,Working,Municipal apartment,1,Sales staff,1,8,0,0,0,48,19,1
5054620,0,1,166500.0,Working,With parents,1,Core staff,57,0,0,0,0,30,1,1
5054622,0,1,112500.0,Pensioner,House,1,,1,36,0,0,0,60,0,1
5054625,0,1,112500.0,Pensioner,House,1,,17,20,0,0,0,60,0,1
5054626,0,1,112500.0,Pensioner,House,1,,0,16,0,0,0,60,0,1
5054627,1,1,360000.0,Commercial associate,House,1,Managers,0,12,0,0,0,41,6,1
5054628,1,1,360000.0,Commercial associate,House,1,Managers,7,5,0,0,0,41,6,1
5054629,1,1,360000.0,Commercial associate,House,1,Managers,0,12,0,0,0,41,6,1
5054630,1,1,360000.0,Commercial associate,House,1,Managers,0,17,0,0,0,41,6,1
5054631,1,1,360000.0,Commercial associate,House,1,Managers,12,0,0,0,0,41,6,1
5054632,1,1,360000.0,Commercial associate,House,1,Managers,0,17,0,0,0,41,6,1
5054633,1,1,360000.0,Commercial associate,House,1,Managers,0,17,0,0,0,41,6,1
5054634,1,1,360000.0,Commercial associate,House,1,Managers,2,9,0,0,0,41,6,1
5054636,1,1,180000.0,Working,House,1,Secretaries,42,4,0,0,0,42,1,1
5054637,1,1,180000.0,Working,House,1,Secretaries,32,4,0,0,0,42,1,1
5054638,0,1,180000.0,Working,House,1,Sales staff,1,6,0,0,0,37,1,1
5054639,0,1,180000.0,Working,House,1,Sales staff,1,6,0,0,0,37,1,1
5054640,0,1,180000.0,Working,House,1,Sales staff,1,6,0,0,0,37,1,1
5054641,0,1,180000.0,Working,House,1,Sales staff,4,3,0,0,0,37,1,1
5054642,0,0,157500.0,Commercial associate,House,1,Accountants,29,5,0,0,0,53,10,1
5054643,0,0,157500.0,Commercial associate,House,1,Accountants,34,0,0,0,0,53,10,1
5054644,0,0,157500.0,Commercial associate,House,1,Accountants,25,8,1,0,0,53,10,1
5054645,0,0,157500.0,Commercial associate,House,1,Accountants,9,0,0,0,0,53,10,1
5054646,0,0,157500.0,Commercial associate,House,1,Accountants,34,21,0,0,0,53,10,1
5054648,0,1,112500.0,Pensioner,House,1,,1,18,0,0,0,66,0,1
5054652,0,1,202500.0,Working,House,1,Cleaning staff,36,16,0,0,0,59,21,1
5054653,0,1,202500.0,Working,House,1,Cleaning staff,16,19,0,0,0,59,21,1
5054654,0,1,202500.0,Working,House,1,Cleaning staff,53,3,0,0,0,59,21,1
5054655,0,1,202500.0,Working,House,1,Cleaning staff,19,19,0,0,0,59,21,1
5054656,0,1,202500.0,Working,House,1,Cleaning staff,7,19,0,0,0,59,21,1
5054658,0,1,67500.0,Pensioner,House,1,,5,4,0,0,0,63,0,1
5054659,0,1,67500.0,Pensioner,House,1,,37,3,0,0,0,63,0,1
5054660,0,1,67500.0,Pensioner,House,1,,5,4,0,0,0,63,0,1
5054661,1,1,135000.0,Working,House,1,Drivers,10,1,0,0,0,29,4,1
5054663,0,0,103500.0,Commercial associate,With parents,1,Laborers,1,5,0,0,0,23,2,1
5054664,0,1,135000.0,Commercial associate,House,1,Sales staff,0,4,0,0,0,63,9,1
5054665,0,1,135000.0,Commercial associate,House,1,Sales staff,4,0,0,0,0,63,9,1
5054668,0,1,225000.0,Commercial associate,House,1,Sales staff,38,2,0,0,0,27,6,1
5054669,0,1,225000.0,Commercial associate,House,1,Sales staff,27,0,0,0,0,27,6,1
5054670,0,1,225000.0,Commercial associate,House,1,Sales staff,19,5,0,0,0,27,6,1
5054671,0,1,225000.0,Commercial associate,House,1,Sales staff,15,0,0,0,0,27,6,1
5054672,0,1,225000.0,Commercial associate,House,1,Sales staff,21,8,0,0,0,27,6,1
5054673,0,1,225000.0,Commercial associate,House,1,Sales staff,7,8,0,0,0,27,6,1
5054674,0,1,225000.0,Commercial associate,House,1,Sales staff,10,0,0,0,0,27,6,1
5054676,0,1,225000.0,Commercial associate,House,1,Sales staff,13,19,0,0,0,27,6,1
5054678,0,1,225000.0,Commercial associate,House,1,Sales staff,0,2,0,0,0,27,6,1
5054679,0,1,225000.0,Commercial associate,House,1,Sales staff,3,12,0,0,0,27,6,1
5054680,0,1,225000.0,Commercial associate,House,1,Sales staff,5,5,0,0,0,27,6,1
5054681,0,1,225000.0,Commercial associate,House,1,Sales staff,14,1,0,0,0,27,6,1
5054682,0,1,225000.0,Commercial associate,House,1,Sales staff,24,8,0,0,0,27,6,1
5054683,0,1,225000.0,Commercial associate,House,1,Sales staff,32,3,0,0,0,27,6,1
5054684,0,1,225000.0,Commercial associate,House,1,Sales staff,4,6,0,0,0,27,6,1
5054685,0,1,225000.0,Commercial associate,House,1,Sales staff,15,0,0,0,0,27,6,1
5054686,0,1,225000.0,Commercial associate,House,1,Sales staff,0,10,0,0,0,27,6,1
5054687,0,1,225000.0,Commercial associate,House,1,Sales staff,19,5,0,0,0,27,6,1
5054688,0,1,225000.0,Commercial associate,House,1,Sales staff,26,6,0,0,0,27,6,1
5054689,0,1,225000.0,Commercial associate,House,1,Sales staff,20,2,0,0,0,27,6,1
5054690,0,0,360000.0,Working,Rented apartment,1,Core staff,13,5,0,0,0,41,3,1
5054691,0,0,360000.0,Working,Rented apartment,1,Core staff,19,16,0,0,0,41,3,1
5054692,0,0,360000.0,Working,Rented apartment,1,Core staff,4,16,0,0,0,41,3,1
5054693,0,0,360000.0,Working,Rented apartment,1,Core staff,14,3,0,0,0,41,3,1
5054694,0,0,360000.0,Working,Rented apartment,1,Core staff,0,8,0,0,0,41,3,1
5054697,1,1,157500.0,Working,House,1,Laborers,19,13,0,0,0,45,18,1
5054698,1,1,157500.0,Working,House,1,Laborers,56,2,0,0,0,45,18,1
5054699,1,1,157500.0,Working,House,1,Laborers,2,10,0,0,0,45,18,1
5054702,1,1,135000.0,Working,Municipal apartment,1,,6,0,0,0,0,41,4,1
5054703,1,1,180000.0,Pensioner,House,1,,1,3,0,0,0,56,0,1
5054704,1,1,180000.0,Pensioner,House,1,,0,4,0,0,0,56,0,1
5054705,1,1,180000.0,Pensioner,House,1,,1,3,0,0,0,56,0,1
5054706,0,0,58500.0,Working,House,1,Core staff,28,12,0,0,0,39,6,1
5054707,0,1,103500.0,Commercial associate,House,1,Laborers,29,0,0,0,0,50,1,1
5054709,0,1,103500.0,Commercial associate,House,1,Laborers,5,0,0,0,0,50,1,1
5054710,0,1,103500.0,Commercial associate,House,1,Laborers,1,10,0,0,0,50,1,1
5054711,0,1,103500.0,Commercial associate,House,1,Laborers,4,11,0,0,0,50,1,1
5054712,0,1,103500.0,Commercial associate,House,1,Laborers,43,10,0,0,0,50,1,1
5054713,0,1,103500.0,Commercial associate,House,1,Laborers,0,2,0,0,0,50,1,1
5054714,0,1,103500.0,Commercial associate,House,1,Laborers,37,10,0,0,0,50,1,1
5054715,0,1,103500.0,Commercial associate,House,1,Laborers,4,11,0,0,0,50,1,1
5054716,0,1,103500.0,Commercial associate,House,1,Laborers,5,10,0,0,0,50,1,1
5054717,0,1,103500.0,Commercial associate,House,1,Laborers,50,0,0,0,0,50,1,1
5054718,1,1,81000.0,Working,House,1,Low-skill Laborers,31,9,0,0,0,32,0,1
5054719,1,1,81000.0,Working,House,1,Low-skill Laborers,34,2,4,0,0,32,0,0
5054722,0,1,90000.0,Working,House,1,,21,11,0,0,0,31,9,1
5054726,0,1,112500.0,State servant,House,1,Managers,2,2,0,0,0,51,2,1
5054727,0,1,112500.0,State servant,House,1,Managers,0,4,0,0,0,51,2,1
5054728,0,1,112500.0,State servant,House,1,Managers,3,4,0,0,0,51,2,1
5054729,0,1,236250.0,Pensioner,House,1,,13,4,0,0,0,68,0,1
5054732,0,0,157500.0,Commercial associate,House,1,High skill tech staff,1,25,3,0,0,30,4,0
5054733,0,0,157500.0,Commercial associate,House,1,High skill tech staff,7,36,0,0,0,30,4,1
5054736,0,1,157500.0,Working,House,1,Sales staff,15,0,0,0,0,37,11,1
5054737,0,1,247500.0,Commercial associate,House,1,Laborers,5,0,0,0,0,48,0,1
5054738,0,1,247500.0,Commercial associate,House,1,Laborers,5,0,0,0,0,48,0,1
5054739,0,1,247500.0,Commercial associate,House,1,Laborers,7,2,0,0,0,48,0,1
5054740,0,1,247500.0,Commercial associate,House,1,Laborers,1,0,0,0,0,48,0,1
5054741,0,1,247500.0,Commercial associate,House,1,Laborers,0,1,1,0,0,48,0,1
5054742,0,1,247500.0,Commercial associate,House,1,Laborers,0,3,0,0,0,48,0,1
5054743,0,1,247500.0,Commercial associate,House,1,Laborers,9,0,0,0,0,48,0,1
5054744,0,1,247500.0,Commercial associate,House,1,Laborers,4,0,0,0,0,48,0,1
5054745,0,1,247500.0,Commercial associate,House,1,Laborers,1,4,0,0,0,48,0,1
5054746,0,1,247500.0,Commercial associate,House,1,Laborers,8,1,0,0,0,48,0,1
5054747,0,1,247500.0,Commercial associate,House,1,Laborers,0,1,0,0,0,48,0,1
5054748,0,1,247500.0,Commercial associate,House,1,Laborers,5,0,0,0,0,48,0,1
5054749,0,1,247500.0,Commercial associate,House,1,Laborers,6,2,0,0,0,48,0,1
5054750,0,1,247500.0,Commercial associate,House,1,Laborers,6,0,0,0,0,48,0,1
5054751,0,1,247500.0,Commercial associate,House,1,Laborers,0,8,0,0,0,48,0,1
5054752,0,1,247500.0,Commercial associate,House,1,Laborers,9,0,0,0,0,48,0,1
5054754,0,1,45000.0,State servant,House,1,Cleaning staff,3,6,0,0,0,55,25,1
5054755,0,1,45000.0,State servant,House,1,Cleaning staff,3,6,0,0,0,55,25,1
5054756,0,1,202500.0,Working,House,1,Medicine staff,4,11,0,0,0,43,17,1
5054757,0,1,202500.0,Working,House,1,Medicine staff,1,13,0,0,0,43,17,1
5054758,0,1,202500.0,Working,House,1,Medicine staff,17,3,0,0,0,43,17,1
5054759,0,1,202500.0,Working,House,1,Medicine staff,10,11,0,0,0,43,17,1
5054760,0,1,202500.0,Working,House,1,Medicine staff,8,6,0,0,0,43,17,1
5054761,0,1,202500.0,Working,House,1,Medicine staff,6,6,0,0,0,43,17,1
5054762,0,1,202500.0,Working,House,1,Medicine staff,0,12,0,0,0,43,17,1
5054763,0,1,202500.0,Working,House,1,Medicine staff,12,11,0,0,0,43,17,1
5054764,0,1,202500.0,Working,House,1,Medicine staff,14,6,0,0,0,43,17,1
5054765,0,1,202500.0,Working,House,1,Medicine staff,0,5,0,0,0,43,17,1
5054766,0,1,202500.0,Working,House,1,Medicine staff,5,3,0,0,0,43,17,1
5054767,0,1,202500.0,Working,House,1,Medicine staff,0,5,0,0,0,43,17,1
5054768,0,1,180000.0,State servant,House,1,Laborers,1,3,0,0,0,25,6,1
5054769,0,1,180000.0,State servant,House,1,Laborers,6,2,0,0,0,25,6,1
5054770,0,1,180000.0,State servant,House,1,Laborers,6,2,0,0,0,25,6,1
5054771,0,1,180000.0,State servant,House,1,Laborers,0,12,0,0,0,25,6,1
5054772,0,1,180000.0,State servant,House,1,Laborers,2,9,1,0,0,25,6,1
5054773,0,1,180000.0,State servant,House,1,Laborers,7,1,0,0,0,25,6,1
5054774,0,1,225000.0,Working,House,1,Laborers,24,6,0,0,0,58,4,1
5054775,0,1,225000.0,Working,House,1,Laborers,36,22,0,0,0,58,4,1
5054776,0,1,225000.0,Working,House,1,Laborers,24,6,0,0,0,58,4,1
5054777,0,1,225000.0,Working,House,1,Laborers,24,6,0,0,0,58,4,1
5054778,0,1,225000.0,Working,House,1,Laborers,21,3,0,0,0,58,4,1
5055997,0,1,180000.0,Working,House,1,Cooking staff,0,28,0,0,0,43,4,1
5055998,0,1,180000.0,Working,House,1,Cooking staff,27,1,0,0,0,43,4,1
5055999,1,1,135000.0,Commercial associate,House,1,Core staff,44,2,0,0,0,40,0,1
5056001,1,1,135000.0,Working,House,1,Managers,25,6,0,0,0,57,6,1
5056002,1,1,247500.0,State servant,House,1,Core staff,13,0,0,0,0,32,13,1
5056006,1,1,202500.0,State servant,House,1,Core staff,27,16,0,0,0,38,7,1
5056007,1,1,202500.0,State servant,House,1,Core staff,20,5,1,0,0,38,7,1
5056008,1,1,202500.0,State servant,House,1,Core staff,27,16,0,0,0,38,7,1
5056009,1,1,112500.0,Working,House,1,HR staff,46,5,0,0,0,46,2,1
5056011,0,0,58500.0,Working,With parents,1,Laborers,37,13,0,0,0,44,2,1
5056012,0,1,90000.0,Pensioner,House,1,,26,12,0,0,0,66,0,1
5056013,0,1,90000.0,Pensioner,House,1,,34,8,0,0,0,66,0,1
5056014,0,1,90000.0,Pensioner,House,1,,1,2,0,0,0,66,0,1
5056015,1,1,202500.0,Commercial associate,House,1,Managers,41,3,0,0,0,50,5,1
5056016,0,1,157500.0,Pensioner,House,1,,1,12,1,1,0,59,0,1
5056017,1,0,157500.0,Working,House,1,Drivers,32,0,0,0,0,56,0,1
5056019,0,1,90000.0,Working,House,1,Core staff,16,11,0,0,0,50,3,1
5056020,0,0,121500.0,Working,House,1,,0,22,0,0,0,44,9,1
5056021,0,1,90000.0,Working,House,1,Cleaning staff,10,10,0,0,0,37,9,1
5056022,0,1,103500.0,Pensioner,House,1,,4,4,0,0,0,51,0,1
5056023,0,1,112500.0,Pensioner,House,1,,29,0,0,0,0,59,0,1
5056025,0,1,117000.0,Working,House,1,Laborers,6,0,0,0,0,39,7,1
5056027,1,1,360000.0,Working,House,1,Medicine staff,6,5,0,0,0,29,1,1
5056028,1,1,360000.0,Working,House,1,Medicine staff,0,4,0,0,0,29,1,1
5056029,1,1,360000.0,Working,House,1,Medicine staff,15,7,0,0,0,29,1,1
5056030,0,1,121500.0,Working,Rented apartment,1,Sales staff,4,7,0,0,0,23,1,1
5056031,0,0,112500.0,Working,House,1,Sales staff,33,8,0,0,0,55,8,1
5056032,1,1,225000.0,Working,House,1,Laborers,16,5,1,0,0,47,1,1
5056033,0,1,90000.0,Working,House,1,Sales staff,31,6,0,0,0,43,13,1
5056034,0,1,135000.0,Commercial associate,House,1,Sales staff,17,3,0,0,0,31,6,1
5056035,0,0,157500.0,Working,House,1,Laborers,33,20,0,0,0,49,12,1
5056036,0,0,157500.0,Working,House,1,Laborers,5,8,0,0,0,49,12,1
5056039,0,0,157500.0,Working,House,1,Laborers,49,2,0,0,0,49,12,1
5056042,0,1,45000.0,Working,House,1,Sales staff,3,10,0,0,0,47,2,1
5056043,1,1,225000.0,State servant,House,1,Laborers,1,49,1,0,0,45,15,1
5056046,1,1,225000.0,State servant,House,1,Laborers,27,10,0,0,0,45,15,1
5056045,1,1,112500.0,Working,House,1,Laborers,1,8,0,0,0,31,1,1
5056047,0,0,126000.0,State servant,House,1,Core staff,19,7,0,0,0,41,21,1
5056048,0,0,126000.0,State servant,House,1,Core staff,0,11,0,0,0,41,21,1
5056049,0,1,121500.0,Working,House,1,,30,3,0,0,0,59,3,1
5056050,0,1,121500.0,Working,House,1,,4,3,0,0,0,59,3,1
5056051,1,1,112500.0,State servant,House,1,Core staff,23,12,0,0,0,56,26,1
5056053,1,0,225000.0,State servant,House,1,Managers,33,0,0,0,0,36,8,1
5056055,1,0,225000.0,State servant,House,1,Managers,9,8,0,0,0,36,8,1
5056056,1,1,135000.0,Working,House,1,Laborers,6,10,2,0,0,51,10,1
5056057,1,1,135000.0,Working,House,1,Laborers,9,9,0,0,0,51,10,1
5056058,0,1,337500.0,Commercial associate,House,1,Sales staff,0,5,0,0,0,36,3,1
5056059,1,1,112500.0,Pensioner,House,1,,6,0,0,0,0,64,0,1
5056061,0,0,112500.0,Commercial associate,House,1,,39,3,0,0,0,31,2,1
5056063,1,1,76500.0,Pensioner,House,1,,7,2,0,0,0,64,0,1
5056064,1,1,76500.0,Pensioner,House,1,,7,2,0,0,0,64,0,1
5056070,0,1,157500.0,Working,House,1,Laborers,24,3,0,0,0,38,2,1
5056071,0,1,157500.0,Working,House,1,Laborers,6,3,0,0,0,38,2,1
5056072,1,1,157500.0,Pensioner,House,1,,46,6,0,0,0,67,0,1
5056073,1,1,157500.0,Pensioner,House,1,,1,1,1,0,0,67,0,1
5056074,1,1,202500.0,State servant,House,1,,47,3,0,0,0,53,9,1
5056075,0,1,247500.0,Working,With parents,1,,56,4,1,0,0,35,2,1
5056076,1,0,144000.0,Working,House,1,Cooking staff,0,11,0,0,0,41,5,1
5056077,1,1,90000.0,Working,House,1,Core staff,29,7,0,0,0,33,4,1
5056079,0,1,126000.0,State servant,House,1,Core staff,5,26,0,0,0,32,6,1
5056081,1,1,261000.0,Working,House,1,Drivers,37,4,2,0,0,59,15,1
5056082,0,0,180000.0,Working,House,1,Laborers,47,2,3,0,0,31,10,0
5056084,0,1,180000.0,State servant,House,1,Core staff,1,12,0,0,0,43,20,1
5056085,0,1,180000.0,State servant,House,1,Core staff,15,22,0,0,0,43,20,1
5056086,0,1,180000.0,State servant,House,1,Core staff,1,12,0,0,0,43,20,1
5056087,0,1,180000.0,State servant,House,1,Core staff,2,6,0,0,0,43,20,1
5056089,0,1,180000.0,State servant,House,1,Core staff,1,12,0,0,0,43,20,1
5056090,0,1,180000.0,State servant,House,1,Core staff,1,2,0,0,0,43,20,1
